CC ID #,LIMS #,Package,Tests,CoA Due Date,Source Harvest(s),Source Package(s),Item,Category,Item Strain,Shipped Quantity,Gross Weight,Notes,THC Target,CBD Target,Unnamed: 15,Unnamed: 13,Unnamed: 14,CC ID  #,LIMS  #,Shipped Qty.,Gross Wgt.,Unnamed: 9
.18178,174951.0,1A407030000125D000008428,"TERPS, PPPT",2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008426,M00000726801: Liquid Moxie Vape- Rootbeer Float,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18179,174952.0,1A407030000125D000008429,"TERPS, PPPT",2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008425,M00000389106: Pina Colada - Botanical Distillate,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18180,174953.0,1A407030000125D000008430,"TERPS, PPPT",2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-010625-F4-165, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, Alien Mintz-110424-F4-156, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-012125-F5-167, Cadillac Rainbows-062524-F6-138, Cadillac Rainbows-070924...",1A407030000125D000008427,M00000615515: Orange Chai Latte,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18181,174954.0,1A407030000125D000008431,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008384,M00001211025: O'Dank - Sour - Lemon Gummies - 10mg - Bulk,Bulk Concentrate,,34.5,,"3.3 mg/g
gummy",3.3 mg/g,-,,,,,,,,
.18182,174955.0,1A407030000125D000008432,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008329,M00001210356: O'Dank - Sour - Grape Gummies - 10mg - Bulk,Bulk Concentrate,,34.2,,"3.3 mg/g
gummy",3.3 mg/g,-,,,,,,,,
.18183,174956.0,1A407030000125D000008433,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008256,M00000718403: ET Black Cherry 10mg Bulk Gummies,Bulk Concentrate,,58.3,,"2 mg/g
Gummy",2 mg/g,-,,,,,,,,
.18184,174957.0,1A407030000125D000008434,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008330,M00001210357: O'Dank - Sour - Watermelon Gummies - 10mg - Bulk,Bulk Concentrate,,32.8,,"3.3 mg/g
gummy",3.3 mg/g,-,,,,,,,,
.18185,174958.0,1A407030000125D000008435,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008197,M00000712902: Peach Bulk Gummy 10 mg,Bulk Concentrate,,57.2,,"2 mg/g
Gummy",2 mg/g,-,,,,,,,,
.18186,174959.0,1A407030000125D000008436,PPPT,2025-05-21,"AF-062321-F2A-6, Afghani-011422-F1-34, Afghani-022023-F8-82, Afghani-081722-F8-57, Afghani-091322-F3-60, Afghani-092222-F5-62, Afghani-093022-F6-63, Afghani-102022-F8-65, Afghani-110222-F1-67, Afghani-122321-F8-32, Alien Mintz-040224-F1-130, Alien Mintz-062524-F6-138, Alien Mintz-090324-F4-147, AP Chem-011722-F1-34, Banana Kush-031522-F8-41, Banana Kush-032823-F4-86, Banana Kush-051623-F1-92, Banana Kush-071922-F5-54, Banana Kush-072221-F2B-11, Banana Kush-080922-F7-56, Banana Kush-081122-F8-57, Banana Kush-092222-F5-62, Banana Kush-101822-F8-65, BK-070121-F3B-8, Blue Dream-040323-F5-87, Blue Dream-053123-F4-94, Blue Dream-100422-F6-63, Blue Dream-110822-F3-69, Blue Dream-112922-F5-71, Blue Resin Kush-062524-F6-138, Blue Steel-081721-F2B-14, Blue Steel-082021-F2A-15, Blue Steel-112421-F4-28, Bonkers v2-100722-F7-64, Bonkers v2-112222-F4-70, Cadillac Rainbows-062524-F6-138, Cherry Bang-012924-F1-125, Cherry Bang-022724-F4-127, Cherry Bang-103024-F6-155, Chump-020923-F6-80, Chump-0922...",1A407030000125D000008109,M00000711401: Key Lime Bulk Gummy 10 mg,Bulk Concentrate,,58.9,,"2 mg/g
Gummy",2 mg/g,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/19/2025  Green Investment Partners  Manifest   0001275641 / Confident Cannabis Order # 2505NCTL2196,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/21/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: jwp 6385,,,,,,,,,,,,,,,,,,,,,,
.18187,174960.0,1A4071500006FB9000000306,"DPM, TERPS",2025-05-21,MOB 01/15/25,1A4071500006FB9000000253,M00001113001: Trimmed Flower,Bulk Flower/Buds,Motorbreath,21.9,,,,-,,,,,,,,
.18188,174961.0,1A4071500006FB9000000307,"DPM, TERPS",2025-05-21,JFL 4/1,1A4071500006FB9000000305,M00001132104: Trimmed Flower,Bulk Flower/Buds,Jet Fuel,27.14,,,,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/19/2025  Cielo Jardin  Manifest   0001275676 / Confident Cannabis Order # 2505NCTL2197,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/21/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4520,,,,,,,,,,,,,,,,,,,,,,
.18156,174934.0,1A4071500002A95000019642,PPPT,2025-05-21,"01.08.25F14Nkushmints, 01.08.25F1CherryBurger, 01.08.25F1GarlicCookies, 01.08.25F1NorthWeddingCake, 01.08.25F1StarDawgxNL, 01.15.25F2DonnyBurger, 01.15.25F2GarlicCookies, 01.15.25F2Jordanz, 01.15.25F2Novarine, 01.15.25F2TitanExpress, 01.229.25F4TikiCream, 01.29.25F4BlackCherryGelato, 01.29.25F4DeletedScene, 01.29.25F4GarlicCookies, 02.05.25F5ABananaPapaya, 02.05.25F5ACapJunkie, 02.05.25F5AGarlicCookies, 02.05.25F5AMimosaKushMints, 02.12.25F5BCherry Burger, 1.22.25F3AppleTarts, 1.22.25F3JunglePie, 1.22.25F3MimosaKushMints, 1.22.25F3OrangeZkittles, 1.22.25F3Tarts, 1.29.25F4NorthWeddingCake, 101624GM6., 101624GMO., 102324EAQ., 102324GEL17, 102324SPFT, 103024DRK., 103024GM6., 103024SP7., 11.20.24F3OrangeZkittles, 11.20.24F3TropicanaBanana, 11.26.24F4CherryBurger, 11.26.24F4GarlicCookies, 11.26.24F4MimosaKushMints, 11.26.24F4TikiCream, 110624RATT, 110624SAC., 110624SOGC, 110624SP7., 110624ZEY21, 111224SNT., 111224WSV., 111924PUDC, 112624DRB, 112624FG11, 112624MBR, 112624MLND, 12.04.24F5A...",1A4071500002A95000019635,M00000847704: 1:1 Tincture (5 Day - 500mg),Bulk Concentrate,,28.5,,"Rush Pote Due Tuesday by 8 AM
Manifest says 250 mg/g...Historicals are 16.67 mg/g THC:CBD.",16.67 mg/g,16.67 mg/g,,,,,,,,
.18157,174935.0,1A4071500002A95000019643,"TERPS, PPPT",2025-05-21,"01.29.25F4GarlicCookies, 02.05.25F5ACapJunkie, 02.05.25F5AGarlicCookies, 02.05.25F5AMimosaKushMints, 02.12.25F5BGarlicCookies, 02.12.25F5BTitanExpress, 02.18.25F6Ubesnacks, 02.19.25F6BlackCherryGelato, 02.26.25F8JunglePie, 1.22.25F3AppleTarts, 2.19.25F64Nkushmints, 91 Royale F10 8/15/2024, 91 Royale F3 10/3/2024, 91 Royale F6 9/18/2024, Black Jack F9 9/26/2024, Inferno F17 8/8/2024, Notorious F1 7/11/2024",1A4071500002A95000019636,M00000847902: Bulk Formulated Gushers,Bulk Concentrate,,4.2,,"Rush Pote Due Tuesday by 8 AM
67-77%
Concentrate",67-77%,-,,,,,,,,
.18158,174936.0,1A4071500002A95000019644,"TERPS, PPPT",2025-05-21,"01.29.25F4GarlicCookies, 02.05.25F5ACapJunkie, 02.05.25F5AGarlicCookies, 02.05.25F5AMimosaKushMints, 02.12.25F5BGarlicCookies, 02.12.25F5BTitanExpress, 02.18.25F6Ubesnacks, 02.19.25F6BlackCherryGelato, 02.26.25F8JunglePie, 1.22.25F3AppleTarts, 2.19.25F64Nkushmints, 91 Royale F10 8/15/2024, 91 Royale F3 10/3/2024, 91 Royale F6 9/18/2024, Black Jack F9 9/26/2024, Inferno F17 8/8/2024, Notorious F1 7/11/2024",1A4071500002A95000019637,M00001211321: Bulk Formulated - GG4,Bulk Concentrate,,4.2,,"Rush Pote Due Tuesday by 8 AM
67-77%
Concentrate",67-77%,-,,,,,,,,
.18159,174937.0,1A4071500002A95000019645,"TERPS, PPPT",2025-05-21,"01.29.25F4GarlicCookies, 02.05.25F5ACapJunkie, 02.05.25F5AGarlicCookies, 02.05.25F5AMimosaKushMints, 02.12.25F5BGarlicCookies, 02.12.25F5BTitanExpress, 02.18.25F6Ubesnacks, 02.19.25F6BlackCherryGelato, 02.26.25F8JunglePie, 1.22.25F3AppleTarts, 2.19.25F64Nkushmints, 91 Royale F10 8/15/2024, 91 Royale F3 10/3/2024, 91 Royale F6 9/18/2024, Black Jack F9 9/26/2024, Inferno F17 8/8/2024, Notorious F1 7/11/2024",1A4071500002A95000019638,M00001211407: Bulk Formulated - Berry Gelato,Bulk Concentrate,,4.2,,"Rush Pote Due Tuesday by 8 AM
67-77%
Concentrate",67-77%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/19/2025  Curaleaf  Manifest   0001275716 / Confident Cannabis Order # 2505NCTL2191,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/21/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: pln 9038,,,,,,,,,,,,,,,,,,,,,,
.18166,174939.0,1A40703000041A1000009651,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009645,M00001041009: Finished Oil-Rove-C-Tangie,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18167,174940.0,1A40703000041A1000009652,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009644,M00001199310: Finished Oil-Rove-DS-Granddaddy Purp,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18168,174941.0,1A40703000041A1000009653,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009640,M00001199116: Finished Oil-Rove-DS-Waui,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18169,174942.0,1A40703000041A1000009654,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009641,M00001041005: Finished Oil-Rove-DS-Pineapple Express,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18170,174943.0,1A40703000041A1000009655,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009643,M00001147410: Finished Oil-Rove-DS-Sky OG,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
.18171,174944.0,1A40703000041A1000009656,"TERPS, PPPT",2025-05-21,"FlRm# 5 Grape Cookies 2.4.25, FlRm#1 Animal Mints 2.18.25, FlRm#1 Gelato 2.11.25, FlRm#1 Grape Cookies 2.18.25, FlRm#1 Miracle Mints 2.18.25, FlRm#1 Mr. Nasty 2.18.25, FlRm#4 Gypsy Soap 3.4.25, FlRm#4 Miracle Mints 3.4.25, FlRm#5 Apple Fritter 2.4.25, FlRm#5 Mr. Nasty 2.4.25, FlRm#6 Frozen Bananas 2.25.25, Flrm#6 Hell On Wheels 2.25.25, Grumpz F10 11/9/2023, Grumpz F13 1/19/2024, Grumpz F14 2/15/2024, Inferno F11 2/1/2024, Inferno F7 12/7/2023, Notorious F17 1/26/2024, Notorious F3 12/29/2023",1A40703000041A1000009642,M00001041204: Finished Oil-Rove-DS-Cherry Gelato,Bulk Concentrate,,4.2,,"70-77%
Concentrate",70-77%,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/19/2025  Ohio Green Systems  Manifest   0001275728 / Confident Cannabis Order # 2505NCTL2194,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/21/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4519,,,,,,,,,,,,,,,,,,,,,,
.18219,174992.0,1A40703000000C9000003940,"TERPS, DPM",2025-05-21,112-CACT00,1A40703000000C9000003932,M00000906603: Cactus Cookies Buds,Bulk Flower/Buds,Cactus Cookies,33.8,,,-,-,,,,,,,,
.18220,174993.0,1A40703000000C9000003941,"TERPS, DPM",2025-05-21,112-CACT00,1A40703000000C9000003933,M00000906603: Cactus Cookies Buds,Bulk Flower/Buds,Cactus Cookies,17.0,,,-,-,,,,,,,,
.18221,174994.0,1A40703000000C9000003942,"TERPS, DPM",2025-05-21,112-GARD00,1A40703000000C9000003934,M00000862305: Garlic Drip Buds,Bulk Flower/Buds,Garlic Drip,33.8,,,-,-,,,,,,,,
.18222,174995.0,1A40703000000C9000003943,"TERPS, DPM",2025-05-21,112-GARD00,1A40703000000C9000003935,M00000862305: Garlic Drip Buds,Bulk Flower/Buds,Garlic Drip,18.3,,,-,-,,,,,,,,
.18223,174996.0,1A40703000000C9000003944,"TERPS, DPM",2025-05-21,112-MALO00,1A40703000000C9000003936,M00001211814: Marshmallow OG #9 Buds,Bulk Flower/Buds,Marshmallow OG #9,33.8,,,-,-,,,,,,,,
.18224,174997.0,1A40703000000C9000003945,"TERPS, DPM",2025-05-21,112-MALO00,1A40703000000C9000003937,M00001211814: Marshmallow OG #9 Buds,Bulk Flower/Buds,Marshmallow OG #9,19.3,,,-,-,,,,,,,,
.18225,174998.0,1A40703000000C9000003946,"TERPS, DPM",2025-05-21,112-SCOT00,1A40703000000C9000003938,M00001211815: Strawberry Cotton Candy Buds,Bulk Flower/Buds,Strawberry Cotton Candy,33.8,,,-,-,,,,,,,,
.18226,174999.0,1A40703000000C9000003947,"TERPS, DPM",2025-05-21,112-SCOT00,1A40703000000C9000003939,M00001211815: Strawberry Cotton Candy Buds,Bulk Flower/Buds,Strawberry Cotton Candy,29.9,,,-,-,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
05/19/2025  Agri-Med  Manifest   0001275729 / Confident Cannabis Order # 2505NCTL2202,,,,,,,,,,,,,,,,,,,,,,
CoA Completion Due Date: 05/21/2025,,,,,,,,,,,,,,,,,,,,,,
Sampling Method: NCTL SOP-230 Medical Marijuana Sampling Procedure,,,,,,,,,,,,,,,,,,,,,,
Field Balance: plz 4497,,,,,,,,,,,,,,,,,,,,,,
